Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Male,Female,Gender Unknown,Total_Supported_or_Assisted,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,GroupSize_9,GroupSize_10+,Notes
553,2018 People Moving Counts,GEO2,Weekend_Evening,Weekend,Evening,20180908,1652,1702,,Sun-Shaded,69,UD4H,2,87,36,51,0,0,,,,,,,,,,,
554,2018 People Moving Counts,GEO2,Weekday2_Morning,Weekday,Morning,20180913,0910,0920,,Heavy Clouds,58,UD4H,1,6,,,,,6,0,0,0,0,0,0,0,0,0,
555,2018 People Moving Counts,GEO2,Weekday2_Morning,Weekday,Morning,20180913,0920,0930,,Heavy Clouds,58,UD4H,2,3,3,0,0,0,,,,,,,,,,,
556,2018 People Moving Counts,GEO2,Weekday2_Midday,Weekday,Midday,20180913,1242,1252,,Heavy Clouds,65,UD4H,1,15,,,,,10,0,0,0,1,0,0,0,0,0,
557,2018 People Moving Counts,GEO2,Weekday2_Midday,Weekday,Midday,20180913,1252,1302,,Heavy Clouds,65,UD4H,2,18,11,7,0,0,,,,,,,,,,,
558,2018 People Moving Counts,GEO2,Weekday2_Evening,Weekday,Evening,20180913,1643,1653,,Heavy Clouds,66,UD4H,1,10,,,,,10,0,0,0,0,0,0,0,0,0,
559,2018 People Moving Counts,GEO2,Weekday2_Evening,Weekday,Evening,20180913,1643,1653,,Heavy Clouds,66,UD4H,2,26,12,13,1,0,,,,,,,,,,,
560,2018 People Moving Counts,MAP2,Weekday1_Morning,Weekday,Morning,20180802,0852,0902,,Heavy Clouds,60,UD4H,1,16,,,,,12,2,0,0,0,0,0,0,0,0,
561,2018 People Moving Counts,MAP2,Weekday1_Morning,Weekday,Morning,20180802,0902,0912,,Heavy Clouds,60,UD4H,2,31,17,13,1,0,,,,,,,,,,,
562,2018 People Moving Counts,MAP2,Weekday1_Midday,Weekday,Midday,20180802,1245,1255,,Heavy Clouds,62,UD4H,1,27,,,,,18,3,1,0,0,0,0,0,0,0,
563,2018 People Moving Counts,MAP2,Weekday1_Midday,Weekday,Midday,20180802,1255,1305,,Heavy Clouds,62,UD4H,2,26,11,15,0,2,,,,,,,,,,,
564,2018 People Moving Counts,MAP2,Weekday1_Evening,Weekday,Evening,20180802,1642,1652,,Heavy Clouds,67,UD4H,1,26,,,,,8,4,2,1,0,0,0,0,0,0,
565,2018 People Moving Counts,MAP2,Weekday1_Evening,Weekday,Evening,20180802,1652,1702,,Heavy Clouds,67,UD4H,2,16,10,6,0,0,,,,,,,,,,,
566,2018 People Moving Counts,MAP2,Weekday2_Morning,Weekday,Morning,20180803,0850,0900,,Heavy Clouds,63,UD4H,1,23,,,,,10,5,1,0,0,0,0,0,0,0,
567,2018 People Moving Counts,MAP2,Weekday2_Morning,Weekday,Morning,20180803,0900,0910,,Heavy Clouds,63,UD4H,2,22,13,9,0,0,,,,,,,,,,,
568,2018 People Moving Counts,MAP2,Weekday2_Midday,Weekday,Midday,20180803,1253,1303,,Sun-Shaded,67,UD4H,1,20,,,,,10,5,0,0,0,0,0,0,0,0,
569,2018 People Moving Counts,MAP2,Weekday2_Midday,Weekday,Midday,20180803,1303,1313,,Sun-Shaded,67,UD4H,2,13,9,4,0,1,,,,,,,,,,,
570,2018 People Moving Counts,MAP2,Weekday2_Evening,Weekday,Evening,20180803,1658,1708,,Sun-Exposed,74,UD4H,1,18,,,,,6,4,0,1,0,0,0,0,0,0,
571,2018 People Moving Counts,MAP2,Weekday2_Evening,Weekday,Evening,20180803,1708,1718,,Sun-Exposed,74,UD4H,2,26,14,12,0,0,,,,,,,,,,,
572,2018 People Moving Counts,MAP2,Weekend_Midday,Weekend,Midday,20180811,1305,1315,,Light Rain,70,UD4H,1,14,,,,,5,3,1,0,0,0,0,0,0,0,
573,2018 People Moving Counts,MAP2,Weekend_Midday,Weekend,Midday,20180811,1315,1325,,Light Rain,70,UD4H,2,21,11,10,0,0,,,,,,,,,,,
574,2018 People Moving Counts,MAP2,Weekend_Evening,Weekend,Evening,20180811,1655,1705,,Sun-Shaded,72,UD4H,1,10,,,,,4,3,0,0,0,0,0,0,0,0,
575,2018 People Moving Counts,MAP2,Weekend_Evening,Weekend,Evening,20180811,1705,1715,,Sun-Shaded,72,UD4H,2,10,3,6,1,0,,,,,,,,,,,
576,2018 People Moving Counts,SLU3,Weekday1_Morning,Weekday,Morning,20180719,0801,0811,,Heavy Clouds,58,UD4H,1,34,,,,,29,1,1,0,0,0,0,0,0,0,
577,2018 People Moving Counts,SLU3,Weekday1_Morning,Weekday,Morning,20180719,0812,0822,,Heavy Clouds,58,UD4H,2,31,18,13,0,1,,,,,,,,,,,
578,2018 People Moving Counts,SLU3,Weekday1_Midday,Weekday,Midday,20180719,1201,1211,,Heavy Clouds,63,UD4H,1,90,,,,,62,10,0,2,0,0,0,0,0,0,
579,2018 People Moving Counts,SLU3,Weekday1_Midday,Weekday,Midday,20180719,1212,1222,,Heavy Clouds,63,UD4H,2,99,62,37,0,0,,,,,,,,,,,
687,2018 People Moving Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1718,1728,,Sun-Exposed,77,UD4H,2,13,8,5,0,0,,,,,,,,,,,
580,2018 People Moving Counts,SLU3,Weekday1_Evening,Weekday,Evening,20180719,1600,1610,,Heavy Clouds,71,UD4H,1,43,,,,,35,4,0,0,0,0,0,0,0,0,
581,2018 People Moving Counts,SLU3,Weekday1_Evening,Weekday,Evening,20180719,1612,1622,,Heavy Clouds,71,UD4H,2,42,28,14,0,0,,,,,,,,,,,
582,2018 People Moving Counts,SLU3,Weekday2_Midday,Weekday,Midday,20180720,1201,1211,,Sun-Shaded,68,UD4H,1,104,,,,,57,15,4,0,1,0,0,0,0,0,
583,2018 People Moving Counts,SLU3,Weekday2_Midday,Weekday,Midday,20180720,1212,1222,,Sun-Shaded,68,UD4H,2,85,58,26,1,0,,,,,,,,,,,
584,2018 People Moving Counts,SLU3,Weekday2_Evening,Weekday,Evening,20180720,1600,1610,,Sun-Exposed,73,UD4H,1,61,,,,,37,9,2,0,0,0,0,0,0,0,
585,2018 People Moving Counts,SLU3,Weekday2_Evening,Weekday,Evening,20180720,1610,1620,,Sun-Exposed,73,UD4H,2,53,29,24,0,0,,,,,,,,,,,
586,2018 People Moving Counts,SLU3,Weekend_Midday,Weekend,Midday,20180721,1200,1210,event:roadwork_construction,Sun-Shaded,70,UD4H,1,10,,,,,8,1,0,0,0,0,0,0,0,0,
587,2018 People Moving Counts,SLU3,Weekend_Midday,Weekend,Midday,20180721,1210,1220,event:roadwork_construction,Sun-Shaded,70,UD4H,2,27,15,12,0,0,,,,,,,,,,,
588,2018 People Moving Counts,SLU3,Weekend_Evening,Weekend,Evening,20180721,1602,1612,event:roadwork_construction,Sun-Shaded,76,UD4H,1,17,,,,,8,3,1,0,0,0,0,0,0,0,
589,2018 People Moving Counts,SLU3,Weekend_Evening,Weekend,Evening,20180721,1613,1623,event:roadwork_construction,Sun-Shaded,76,UD4H,2,32,19,13,0,0,,,,,,,,,,,
590,2018 People Moving Counts,SLU3,Weekday2_Morning,Weekday,Morning,20180725,0807,0817,,Sun-Shaded,64,UD4H,1,36,,,,,27,3,1,0,0,0,0,0,0,0,
591,2018 People Moving Counts,SLU3,Weekday2_Morning,Weekday,Morning,20180725,0818,0828,,Sun-Shaded,64,UD4H,2,41,28,13,0,0,,,,,,,,,,,
592,2018 People Moving Counts,WES1,Weekday1_Morning,Weekday,Morning,20180830,0805,0815,,Light Clouds,63,UD4H,1,8,,,,,8,0,0,0,0,0,0,0,0,0,
593,2018 People Moving Counts,WES1,Weekday1_Morning,Weekday,Morning,20180830,0816,0826,,Light Clouds,63,UD4H,2,7,5,2,0,0,,,,,,,,,,,
594,2018 People Moving Counts,WES1,Weekday1_Midday,Weekday,Midday,20180830,1203,1213,,Light Clouds,68,UD4H,1,31,,,,,17,2,2,1,0,0,0,0,0,0,
595,2018 People Moving Counts,WES1,Weekday1_Midday,Weekday,Midday,20180830,1214,1224,,Light Clouds,68,UD4H,2,20,7,13,0,0,,,,,,,,,,,
596,2018 People Moving Counts,WES1,Weekday1_Evening,Weekday,Evening,20180830,1601,1611,,Light Clouds,70,UD4H,1,15,,,,,7,4,0,0,0,0,0,0,0,0,
597,2018 People Moving Counts,WES1,Weekday1_Evening,Weekday,Evening,20180830,1614,1624,,Light Clouds,70,UD4H,2,25,12,13,0,0,,,,,,,,,,,
598,2018 People Moving Counts,WES1,Weekday2_Morning,Weekday,Morning,20180831,0806,0816,,Sun-Shaded,61,UD4H,1,7,,,,,4,0,1,0,0,0,0,0,0,0,
599,2018 People Moving Counts,WES1,Weekday2_Morning,Weekday,Morning,20180831,0817,0827,,Sun-Shaded,61,UD4H,2,7,4,3,0,1,,,,,,,,,,,
600,2018 People Moving Counts,WES1,Weekday2_Midday,Weekday,Midday,20180831,1203,1213,,Light Clouds,65,UD4H,1,21,,,,,6,6,1,0,0,0,0,0,0,0,
601,2018 People Moving Counts,WES1,Weekday2_Midday,Weekday,Midday,20180831,1214,1224,,Light Clouds,65,UD4H,2,29,17,12,0,3,,,,,,,,,,,
602,2018 People Moving Counts,WES1,Weekday2_Evening,Weekday,Evening,20180831,1605,1615,,Light Clouds,68,UD4H,1,47,,,,,24,10,1,0,0,0,0,0,0,0,
603,2018 People Moving Counts,WES1,Weekday2_Evening,Weekday,Evening,20180831,1616,1626,,Light Clouds,68,UD4H,2,34,14,20,0,0,,,,,,,,,,,
604,2018 People Moving Counts,WES1,Weekend_Midday,Weekend,Midday,20180901,1204,1214,,Sun-Shaded,63,UD4H,1,28,,,,,10,6,0,0,0,1,0,0,0,0,
605,2018 People Moving Counts,WES1,Weekend_Midday,Weekend,Midday,20180901,1215,1225,,Sun-Shaded,63,UD4H,2,49,21,26,2,0,,,,,,,,,,,
606,2018 People Moving Counts,WES1,Weekend_Evening,Weekend,Evening,20180901,1611,1621,event:accidents_emergency,Sun-Exposed,70,UD4H,1,33,,,,,14,5,3,0,0,0,0,0,0,0,
607,2018 People Moving Counts,WES1,Weekend_Evening,Weekend,Evening,20180901,1622,1632,event:accidents_emergency,Sun-Exposed,70,UD4H,2,47,27,20,0,1,,,,,,,,,,,
608,2018 People Moving Counts,RAV2,Weekday1_Morning,Weekday,Morning,20180829,0905,0915,,Light Clouds,61,UD4H,1,8,,,,,4,2,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
609,2018 People Moving Counts,RAV2,Weekday1_Morning,Weekday,Morning,20180829,0915,0925,,Light Clouds,61,UD4H,2,3,2,1,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
610,2018 People Moving Counts,RAV2,Weekday1_Midday,Weekday,Midday,20180827,1256,1306,,Sun-Shaded,69,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
611,2018 People Moving Counts,RAV2,Weekday1_Midday,Weekday,Midday,20180827,1307,1317,,Sun-Shaded,69,UD4H,2,1,1,0,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
612,2018 People Moving Counts,RAV2,Weekday1_Evening,Weekday,Evening,20180827,1659,1709,,Sun-Shaded,75,UD4H,1,0,,,,,0,0,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
613,2018 People Moving Counts,RAV2,Weekday1_Evening,Weekday,Evening,20180827,1709,1719,,Sun-Shaded,75,UD4H,2,5,4,1,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
614,2018 People Moving Counts,RAV2,Weekday2_Morning,Weekday,Morning,20180828,0939,0949,,Sun-Shaded,65,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
615,2018 People Moving Counts,RAV2,Weekday2_Morning,Weekday,Morning,20180828,0949,0959,,Sun-Shaded,65,UD4H,2,2,2,0,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
616,2018 People Moving Counts,RAV2,Weekday2_Midday,Weekday,Midday,20180828,1317,1327,,Sun-Shaded,70,UD4H,1,0,,,,,0,0,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
617,2018 People Moving Counts,RAV2,Weekday2_Midday,Weekday,Midday,20180828,1329,1339,,Sun-Shaded,70,UD4H,2,2,2,0,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
618,2018 People Moving Counts,RAV2,Weekday2_Evening,Weekday,Evening,20180828,1725,1735,,Sun-Shaded,79,UD4H,1,6,,,,,4,1,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
619,2018 People Moving Counts,RAV2,Weekday2_Evening,Weekday,Evening,20180828,1735,1745,,Sun-Shaded,79,UD4H,2,5,3,2,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
620,2018 People Moving Counts,RAV2,Weekend_Midday,Weekend,Midday,20180901,1320,1330,,Heavy Clouds,64,UD4H,1,8,,,,,0,4,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
621,2018 People Moving Counts,RAV2,Weekend_Midday,Weekend,Midday,20180901,1331,1341,,Heavy Clouds,64,UD4H,2,3,0,3,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
622,2018 People Moving Counts,RAV2,Weekend_Evening,Weekend,Evening,20180901,1706,1716,,Light Clouds,69,UD4H,1,3,,,,,3,0,0,0,0,0,0,0,0,0,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
623,2018 People Moving Counts,RAV2,Weekend_Evening,Weekend,Evening,20180901,1717,1727,,Light Clouds,69,UD4H,2,0,0,0,0,0,,,,,,,,,,,"Sidewalk is bisected at its midpoint by a patch of bare dirt with a sizable tree. As a result, many pedestrians walk parallel to the sidewalk at this data collection site, opting to walk across the adjacent parking lot instead."
624,2018 People Moving Counts,BLT2,Weekday1_Morning,Weekday,Morning,20180720,0857,0907,,Heavy Clouds,59,UD4H,1,41,,,,,27,3,0,2,0,0,0,0,0,0,
625,2018 People Moving Counts,BLT2,Weekday1_Morning,Weekday,Morning,20180720,0908,0918,,Heavy Clouds,59,UD4H,2,31,18,13,0,0,,,,,,,,,,,
626,2018 People Moving Counts,BLT2,Weekday1_Midday,Weekday,Midday,20180720,1251,1301,,Sun-Exposed,67,UD4H,1,32,,,,,17,4,1,1,0,0,0,0,0,0,
628,2018 People Moving Counts,BLT2,Weekday1_Evening,Weekday,Evening,20180720,1652,1702,,Sun-Shaded,72,UD4H,1,60,,,,,32,7,2,2,0,0,0,0,0,0,
629,2018 People Moving Counts,BLT2,Weekday1_Evening,Weekday,Evening,20180720,1703,1713,,Sun-Shaded,72,UD4H,2,33,22,11,0,0,,,,,,,,,,,
630,2018 People Moving Counts,BLT2,Weekend_Midday,Weekend,Midday,20180721,1255,1305,,Sun-Shaded,67,UD4H,1,33,,,,,16,7,1,0,0,0,0,0,0,0,
631,2018 People Moving Counts,BLT2,Weekend_Midday,Weekend,Midday,20180721,1305,1315,,Sun-Shaded,67,UD4H,2,55,33,21,1,3,,,,,,,,,,,
632,2018 People Moving Counts,BLT2,Weekend_Evening,Weekend,Evening,20180721,1650,1700,,Sun-Shaded,71,UD4H,1,38,,,,,10,9,2,1,0,0,0,0,0,0,
633,2018 People Moving Counts,BLT2,Weekend_Evening,Weekend,Evening,20180721,1700,1710,,Sun-Shaded,71,UD4H,2,34,16,18,0,1,,,,,,,,,,,
634,2018 People Moving Counts,BLT2,Weekday2_Morning,Weekday,Morning,20180725,0917,0927,,Sun-Exposed,70,UD4H,1,34,,,,,24,5,0,0,0,0,0,0,0,0,
635,2018 People Moving Counts,BLT2,Weekday2_Morning,Weekday,Morning,20180725,0929,0939,,Sun-Exposed,70,UD4H,2,25,17,8,0,0,,,,,,,,,,,
636,2018 People Moving Counts,BLT2,Weekday2_Midday,Weekday,Midday,20180725,1254,1304,,Sun-Exposed,79,UD4H,1,24,,,,,18,3,0,0,0,0,0,0,0,0,
637,2018 People Moving Counts,BLT2,Weekday2_Midday,Weekday,Midday,20180725,1304,1314,,Sun-Exposed,79,UD4H,2,26,19,7,0,0,,,,,,,,,,,
638,2018 People Moving Counts,BLT2,Weekday2_Evening,Weekday,Evening,20180725,1701,1711,,Sun-Shaded,86,UD4H,1,77,,,,,52,5,2,1,1,0,0,0,0,0,
639,2018 People Moving Counts,BLT2,Weekday2_Evening,Weekday,Evening,20180725,1712,1722,,Sun-Shaded,86,UD4H,2,53,30,23,0,0,,,,,,,,,,,
640,2018 People Moving Counts,MAM2,Weekday1_Morning,Weekday,Morning,20180816,0944,0954,event:roadwork_construction,Heavy Clouds,61,UD4H,1,3,,,,,3,0,0,0,0,0,0,0,0,0,Section of sidewalk closed.
641,2018 People Moving Counts,MAM2,Weekday1_Morning,Weekday,Morning,20180816,0954,1004,event:roadwork_construction,Heavy Clouds,61,UD4H,2,8,5,3,0,0,,,,,,,,,,,Section of sidewalk closed.
642,2018 People Moving Counts,MAM2,Weekday1_Midday,Weekday,Midday,20180816,1313,1323,event:roadwork_construction,Heavy Clouds,67,UD4H,1,18,,,,,10,2,0,1,0,0,0,0,0,0,Section of sidewalk closed.
643,2018 People Moving Counts,MAM2,Weekday1_Midday,Weekday,Midday,20180816,1323,1333,event:roadwork_construction,Heavy Clouds,67,UD4H,2,18,8,10,0,0,,,,,,,,,,,Section of sidewalk closed.
644,2018 People Moving Counts,MAM2,Weekday1_Evening,Weekday,Evening,20180816,1722,1732,event:roadwork_construction,Light Clouds,74,UD4H,1,19,,,,,14,1,1,0,0,0,0,0,0,0,Section of sidewalk closed.
645,2018 People Moving Counts,MAM2,Weekday1_Evening,Weekday,Evening,20180816,1732,1742,event:roadwork_construction,Light Clouds,74,UD4H,2,17,6,11,0,0,,,,,,,,,,,Section of sidewalk closed.
646,2018 People Moving Counts,MAM2,Weekday2_Morning,Weekday,Morning,20180817,0920,0930,event:roadwork_construction,Heavy Clouds,59,UD4H,1,17,,,,,13,0,0,1,0,0,0,0,0,0,Section of sidewalk closed.
647,2018 People Moving Counts,MAM2,Weekday2_Morning,Weekday,Morning,20180817,0930,0940,event:roadwork_construction,Heavy Clouds,59,UD4H,2,20,9,11,0,0,,,,,,,,,,,Section of sidewalk closed.
648,2018 People Moving Counts,MAM2,Weekday2_Midday,Weekday,Midday,20180817,1319,1329,event:roadwork_construction,Sun-Exposed,65,UD4H,1,17,,,,,11,1,0,1,0,0,0,0,0,0,Section of sidewalk closed.
649,2018 People Moving Counts,MAM2,Weekday2_Midday,Weekday,Midday,20180817,1330,1340,event:roadwork_construction,Sun-Exposed,65,UD4H,2,15,8,7,0,0,,,,,,,,,,,Section of sidewalk closed.
650,2018 People Moving Counts,MAM2,Weekday2_Evening,Weekday,Evening,20180817,1717,1727,event:roadwork_construction,Sun-Shaded,74,UD4H,1,17,,,,,8,3,1,0,0,0,0,0,0,0,Section of sidewalk closed.
651,2018 People Moving Counts,MAM2,Weekday2_Evening,Weekday,Evening,20180817,1727,1737,event:roadwork_construction,Sun-Shaded,74,UD4H,2,12,8,4,0,0,,,,,,,,,,,Section of sidewalk closed.
652,2018 People Moving Counts,MAM2,Weekend_Midday,Weekend,Midday,20180825,1351,1401,,Heavy Clouds,61,UD4H,1,26,,,,,10,6,0,1,0,0,0,0,0,0,
653,2018 People Moving Counts,MAM2,Weekend_Midday,Weekend,Midday,20180825,1401,1411,,Heavy Clouds,61,UD4H,2,23,14,9,0,0,,,,,,,,,,,
654,2018 People Moving Counts,MAM2,Weekend_Evening,Weekend,Evening,20180825,1622,1632,,Heavy Clouds,61,UD4H,1,19,,,,,9,2,0,0,0,1,0,0,0,0,
655,2018 People Moving Counts,MAM2,Weekend_Evening,Weekend,Evening,20180825,1632,1642,,Heavy Clouds,61,UD4H,2,29,11,18,0,0,,,,,,,,,,,
656,2018 People Moving Counts,CRO1,Weekday1_Morning,Weekday,Morning,20180905,0840,0850,,Sun-Shaded,60,UD4H,1,1,,,,,1,0,0,0,0,0,0,0,0,0,
657,2018 People Moving Counts,CRO1,Weekday1_Morning,Weekday,Morning,20180905,0850,0900,,Sun-Shaded,60,UD4H,2,0,0,0,0,0,,,,,,,,,,,
658,2018 People Moving Counts,CRO1,Weekday1_Midday,Weekday,Midday,20180905,1216,1226,,Sun-Shaded,69,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
659,2018 People Moving Counts,CRO1,Weekday1_Midday,Weekday,Midday,20180905,1226,1236,,Sun-Shaded,69,UD4H,2,0,0,0,0,0,,,,,,,,,,,
660,2018 People Moving Counts,CRO1,Weekday1_Evening,Weekday,Evening,20180905,1611,1621,,Sun-Shaded,75,UD4H,1,4,,,,,2,1,0,0,0,0,0,0,0,0,
661,2018 People Moving Counts,CRO1,Weekday1_Evening,Weekday,Evening,20180905,1621,1631,,Sun-Shaded,75,UD4H,2,5,2,3,0,0,,,,,,,,,,,
662,2018 People Moving Counts,CRO1,Weekday2_Morning,Weekday,Morning,20180906,0845,0855,,Sun-Shaded,61,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
663,2018 People Moving Counts,CRO1,Weekday2_Morning,Weekday,Morning,20180906,0856,0906,,Sun-Shaded,61,UD4H,2,4,3,1,0,0,,,,,,,,,,,
664,2018 People Moving Counts,CRO1,Weekday2_Midday,Weekday,Midday,20180906,1211,1221,,Sun-Shaded,71,UD4H,1,4,,,,,4,0,0,0,0,0,0,0,0,0,
665,2018 People Moving Counts,CRO1,Weekday2_Midday,Weekday,Midday,20180906,1221,1231,,Sun-Shaded,71,UD4H,2,2,1,1,0,0,,,,,,,,,,,
666,2018 People Moving Counts,CRO1,Weekday2_Evening,Weekday,Evening,20180906,1557,1607,,Sun-Shaded,79,UD4H,1,12,,,,,5,2,1,0,0,0,0,0,0,0,
667,2018 People Moving Counts,CRO1,Weekday2_Evening,Weekday,Evening,20180906,1607,1617,,Sun-Shaded,79,UD4H,2,10,4,6,0,0,,,,,,,,,,,
668,2018 People Moving Counts,CRO1,Weekend_Midday,Weekend,Midday,20180908,1214,1224,,Light Rain,64,UD4H,1,2,,,,,0,1,0,0,0,0,0,0,0,0,
669,2018 People Moving Counts,CRO1,Weekend_Midday,Weekend,Midday,20180908,1224,1234,,Light Rain,64,UD4H,2,1,1,0,0,0,,,,,,,,,,,
670,2018 People Moving Counts,CRO1,Weekend_Evening,Weekend,Evening,20180908,1609,1619,,Heavy Clouds,68,UD4H,1,2,,,,,2,0,0,0,0,0,0,0,0,0,
671,2018 People Moving Counts,CRO1,Weekend_Evening,Weekend,Evening,20180908,1619,1629,,Heavy Clouds,68,UD4H,2,4,1,2,1,0,,,,,,,,,,,
672,2018 People Moving Counts,UPT1,Weekday2_Morning,Weekday,Morning,20180803,0920,0930,,Heavy Clouds,60,UD4H,1,31,,,,,20,4,1,0,0,0,0,0,0,0,
673,2018 People Moving Counts,UPT1,Weekday2_Morning,Weekday,Morning,20180803,0930,0940,,Heavy Clouds,60,UD4H,2,36,23,13,0,0,,,,,,,,,,,
674,2018 People Moving Counts,UPT1,Weekday1_Morning,Weekday,Morning,20180730,0910,0920,,Sun-Exposed,69,UD4H,1,16,,,,,10,3,0,0,0,0,0,0,0,0,
675,2018 People Moving Counts,UPT1,Weekday1_Morning,Weekday,Morning,20180730,0920,0930,,Sun-Exposed,69,UD4H,2,17,11,6,0,0,,,,,,,,,,,
676,2018 People Moving Counts,UPT1,Weekday1_Midday,Weekday,Midday,20180730,1300,1310,,Sun-Exposed,80,UD4H,1,47,,,,,26,9,1,0,0,0,0,0,0,0,
677,2018 People Moving Counts,UPT1,Weekday1_Midday,Weekday,Midday,20180730,1310,1320,,Sun-Exposed,80,UD4H,2,32,21,11,0,0,,,,,,,,,,,
678,2018 People Moving Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1710,1720,,Sun-Exposed,86,UD4H,1,24,,,,,20,2,0,0,0,0,0,0,0,0,
679,2018 People Moving Counts,UPT1,Weekday1_Evening,Weekday,Evening,20180730,1720,1730,,Sun-Exposed,86,UD4H,2,28,14,14,0,0,,,,,,,,,,,
680,2018 People Moving Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1310,1320,,Sun-Shaded,67,UD4H,1,36,,,,,20,5,2,0,0,0,0,0,0,0,
681,2018 People Moving Counts,UPT1,Weekday2_Midday,Weekday,Midday,20180803,1320,1330,,Sun-Shaded,67,UD4H,2,42,15,26,1,0,,,,,,,,,,,
682,2018 People Moving Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1711,1721,,Sun-Shaded,71,UD4H,1,49,,,,,31,6,2,0,0,0,0,0,0,0,
683,2018 People Moving Counts,UPT1,Weekday2_Evening,Weekday,Evening,20180803,1722,1732,,Sun-Shaded,71,UD4H,2,52,30,22,0,1,,,,,,,,,,,
684,2018 People Moving Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1336,1346,,Sun-Exposed,71,UD4H,1,52,,,,,23,13,1,0,0,0,0,0,0,0,
685,2018 People Moving Counts,UPT1,Weekend_Midday,Weekend,Midday,20180804,1347,1357,,Sun-Exposed,71,UD4H,2,67,33,34,0,0,,,,,,,,,,,
686,2018 People Moving Counts,UPT1,Weekend_Evening,Weekend,Evening,20180804,1707,1717,,Sun-Exposed,77,UD4H,1,26,,,,,13,5,1,0,0,0,0,0,0,0,
688,2018 People Moving Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1230,1240,,Heavy Rain,69,UD4H,1,92,,,,,54,17,0,1,0,0,0,0,0,0,
689,2018 People Moving Counts,BAL1,Weekend_Midday,Weekend,Midday,20180811,1240,1250,,Heavy Rain,69,UD4H,2,111,53,56,2,0,,,,,,,,,,,
