Unique_ID,Study_ID,Location_ID,Survey_ID,Day_of_Week,Time_of_Day,Date,Start_time,End_time,Conditions,Weather,Temperature,Surveyor,Row_ID,Row_Total,Group_Size,Male,Female,Gender_Unknown,White,BlackAfricanAmerican,AmericanIndian_AlaskanNative,Asian,NativeHawaiian_PacificIslander,Latino,Multiple_Races,Race_Unknown,Age_0-4,Age_5-14,Age_15-24,Age_25-44,Age_45-64,Age_65+,Standing,Leaning,SittingFormal_Public,SittingFormal_Commercial,SittingFormal_Private,SittingInformal,Lying,Mobility_Assistance_Device,CommercialActivity_Providing,CommercialActivity_Buying,CommercialActivity_Observing,Eating/Drinking,Talking,CulturalActivity,UsingElectronics,ActiveRecreation,PassiveRecreation,WaitingTransportation,CivicWork,Smoking,DisruptiveActivity_Aggressive,DisruptiveActivity_Intoxicated,LivingActivities,Soliciting,Notes
4771,2018 People Staying Counts,DEN1,Weekend_Evening,Weekend,Evening,20180721,1633,1643,,Sun-Shaded,73,UD4H,4,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4772,2018 People Staying Counts,DEN1,Weekday1_Morning,Weekday,Morning,20180723,0858,0908,,Sun-Shaded,68,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,
4773,2018 People Staying Counts,DEN1,Weekday1_Midday,Weekday,Midday,20180723,1232,1242,,Sun-Shaded,70,UD4H,1,1,1,,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,1,
4774,2018 People Staying Counts,DEN1,Weekday1_Midday,Weekday,Midday,20180723,1232,1242,,Sun-Shaded,70,UD4H,2,1,1,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,1,,
4775,2018 People Staying Counts,DEN1,Weekday1_Midday,Weekday,Midday,20180723,1232,1242,,Sun-Shaded,70,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4776,2018 People Staying Counts,DEN1,Weekday1_Evening,Weekday,Evening,20180723,1736,1746,,Sun-Shaded,85,UD4H,1,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,1,,,1,,,,,,1,,,,,,
4777,2018 People Staying Counts,DEN1,Weekday1_Evening,Weekday,Evening,20180723,1736,1746,,Sun-Shaded,85,UD4H,2,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4778,2018 People Staying Counts,DEN1,Weekday1_Evening,Weekday,Evening,20180723,1736,1746,,Sun-Shaded,85,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4779,2018 People Staying Counts,DEN1,Weekday2_Morning,Weekday,Morning,20180724,0925,0935,,Sun-Shaded,66,UD4H,1,1,2,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,1,,,,,
4780,2018 People Staying Counts,DEN1,Weekday2_Morning,Weekday,Morning,20180724,0925,0935,,Sun-Shaded,66,UD4H,2,1,2,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,1,,,,,
4781,2018 People Staying Counts,DEN1,Weekday2_Morning,Weekday,Morning,20180724,0925,0935,,Sun-Shaded,66,UD4H,3,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4782,2018 People Staying Counts,DEN1,Weekday2_Morning,Weekday,Morning,20180724,0925,0935,,Sun-Shaded,66,UD4H,4,1,2,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
4783,2018 People Staying Counts,DEN1,Weekday2_Morning,Weekday,Morning,20180724,0925,0935,,Sun-Shaded,66,UD4H,5,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
4784,2018 People Staying Counts,DEN1,Weekday2_Morning,Weekday,Morning,20180724,0925,0935,,Sun-Shaded,66,UD4H,6,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4785,2018 People Staying Counts,DEN1,Weekday2_Midday,Weekday,Midday,20180724,1244,1254,,Sun-Shaded,75,UD4H,1,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4786,2018 People Staying Counts,DEN1,Weekday2_Midday,Weekday,Midday,20180724,1244,1254,,Sun-Shaded,75,UD4H,2,1,1,1,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4787,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,1,1,1,1,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,
4788,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,2,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,
4789,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,3,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4790,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,4,1,1,,1,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,1,
4791,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,5,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4792,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,6,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4793,2018 People Staying Counts,DEN1,Weekday2_Evening,Weekday,Evening,20180724,1627,1637,,Sun-Shaded,78,UD4H,7,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4794,2018 People Staying Counts,FHT1,Weekday1_Morning,Weekday,Morning,20180802,0833,0843,,Light Rain,63,UD4H,1,1,1,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,
4795,2018 People Staying Counts,FHT1,Weekday1_Morning,Weekday,Morning,20180802,0833,0843,,Light Rain,63,UD4H,2,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4796,2018 People Staying Counts,FHT1,Weekday1_Morning,Weekday,Morning,20180802,0833,0843,,Light Rain,63,UD4H,3,1,2,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
4797,2018 People Staying Counts,FHT1,Weekday1_Morning,Weekday,Morning,20180802,0833,0843,,Light Rain,63,UD4H,4,1,2,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
4798,2018 People Staying Counts,FHT1,Weekday1_Midday,Weekday,Midday,20180802,1250,1300,,Heavy Clouds,66,UD4H,1,1,1,1,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,
4799,2018 People Staying Counts,FHT1,Weekday1_Midday,Weekday,Midday,20180802,1250,1300,,Heavy Clouds,66,UD4H,2,1,1,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4800,2018 People Staying Counts,FHT1,Weekday1_Midday,Weekday,Midday,20180802,1250,1300,,Heavy Clouds,66,UD4H,3,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4801,2018 People Staying Counts,FHT1,Weekday1_Midday,Weekday,Midday,20180802,1250,1300,,Heavy Clouds,66,UD4H,4,1,1,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,
4802,2018 People Staying Counts,FHT1,Weekday1_Midday,Weekday,Midday,20180802,1250,1300,,Heavy Clouds,66,UD4H,5,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4803,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,1,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4804,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,2,1,3,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,
4805,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,3,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4806,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,4,1,3,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4807,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,5,1,1,1,,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,
4808,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,6,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
4809,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,7,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4810,2018 People Staying Counts,FHT1,Weekday1_Evening,Weekday,Evening,20180802,1629,1639,,Heavy Clouds,68,UD4H,8,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4811,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,1,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,
4812,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,2,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,,1,,,1,,,1,,,,,,,
4813,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,3,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4814,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,4,1,1,1,,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,
4815,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,5,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,
4816,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,6,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4817,2018 People Staying Counts,FHT1,Weekday2_Morning,Weekday,Morning,20180803,0832,0842,,Heavy Clouds,61,UD4H,7,1,1,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4818,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,1,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4819,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,2,1,1,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4820,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,3,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4821,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,4,1,1,1,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,
4822,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,5,1,1,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,
4823,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,6,1,1,1,,,,1,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,
4824,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,7,1,3,,1,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,
4825,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,8,1,3,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,
4826,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,9,1,3,1,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,
4827,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,10,1,3,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4828,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,11,1,3,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4829,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,12,1,3,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4830,2018 People Staying Counts,FHT1,Weekday2_Midday,Weekday,Midday,20180803,1228,1238,,Sun-Exposed,66,UD4H,13,1,1,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4831,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,1,1,3,1,,,,1,,,,,,,,,,,1,,,,,,1,,,1,,,,,1,,,,,,,,,,,,
4832,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,2,1,3,,1,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4833,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,3,1,3,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4834,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,4,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4835,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,5,1,1,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4836,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,6,1,1,,1,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4837,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,7,1,2,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4838,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,8,1,2,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4839,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,9,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,
4840,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,10,1,1,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
4841,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,11,1,1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,
4842,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,12,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
4843,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,13,1,1,1,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4844,2018 People Staying Counts,FHT1,Weekday2_Evening,Weekday,Evening,20180803,1627,1637,,Sun-Shaded,72,UD4H,14,1,1,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,
4845,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,1,1,1,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,
4846,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,2,1,1,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,
4847,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,3,1,4,,1,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,1,,,,1,,,,,,,,
4848,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,4,1,4,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,
4849,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,5,1,4,1,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4850,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,6,1,4,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,
4851,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,7,1,2,,1,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,
4852,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,8,1,2,1,,,1,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,,,,,,,,
4853,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,9,1,2,1,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4854,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,10,1,1,,1,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4855,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,11,1,1,1,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4856,2018 People Staying Counts,FHT1,Weekend_Midday,Weekend,Midday,20180804,1246,1256,,Sun-Exposed,67,UD4H,12,1,1,1,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,
4857,2018 People Staying Counts,FHT1,Weekend_Evening,Weekend,Evening,20180804,1723,1733,,Sun-Shaded,77,UD4H,1,1,2,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,1,,1,,,,,,,
4858,2018 People Staying Counts,FHT1,Weekend_Evening,Weekend,Evening,20180804,1723,1733,,Sun-Shaded,77,UD4H,2,1,2,,1,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,1,1,,,,,,,
4859,2018 People Staying Counts,FHT1,Weekend_Evening,Weekend,Evening,20180804,1723,1733,,Sun-Shaded,77,UD4H,3,1,1,1,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
4860,2018 People Staying Counts,FHT1,Weekend_Evening,Weekend,Evening,20180804,1723,1733,,Sun-Shaded,77,UD4H,4,1,1,1,,,1,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,
4861,2018 People Staying Counts,FHT1,Weekend_Evening,Weekend,Evening,20180804,1723,1733,,Sun-Shaded,77,UD4H,5,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4862,2018 People Staying Counts,FHT1,Weekend_Evening,Weekend,Evening,20180804,1723,1733,,Sun-Shaded,77,UD4H,6,1,2,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,
4863,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,1,1,2,1,,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,
4864,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,2,1,2,,1,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,1,,,,,,,,,,
4865,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,3,1,1,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,
4866,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,4,1,2,,1,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,
4867,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,5,1,2,1,,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,
4868,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,6,1,1,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,
4869,2018 People Staying Counts,COL1,Weekend_Midday,Weekend,Midday,20180728,1253,1303,,Sun-Shaded,72,UD4H,7,1,1,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,,1,1,1,,,1,,,,,,,,,,
4870,2018 People Staying Counts,COL1,Weekend_Evening,Weekend,Evening,20180728,1638,1648,,Sun-Shaded,84,UD4H,1,1,1,,1,,1,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,
