id,name,notes,location,startedAt,endedAt,modePedestrian
SFMove375,Fulton at Pioneer Plaza,"8am: 1S; 9am:1S (tourists standing at Fulton St., no tour buses yet); 10am: 1W; 11am:1W, 1S; 1-2: 2S; 2-3:3S; 4PM: 0W, 0S; 5PM: 2W, 0S 6PM: 0W, 0S; 7PM: 1W, 0s","-122.416244745254, 37.7796519047808",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove376,Fulton at Pioneer Plaza,"8am: 1S; 9am:1S (tourists standing at Fulton St., no tour buses yet); 10am: 1W; 11am:1W, 1S; 1-2: 2S; 2-3:3S; 4PM: 0W, 0S; 5PM: 2W, 0S 6PM: 0W, 0S; 7PM: 1W, 0s","-122.416244745254, 37.7796519047808",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove377,Fulton at Pioneer Plaza,"8AM: 0W, 0S 9AM: 1W, 0S 10AM: 0W, 2S 11AM: 0W, 1S 12PM: 1W, 0S  1PM: 0W, 2S, 2PM, 0W, 0S, 3PM: 0W, 2S","-122.416244745254, 37.7796519047808",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove378,Fulton at Pioneer Plaza,"8AM: 0W, 0S 9AM: 1W, 0S 10AM: 0W, 2S 11AM: 0W, 1S 12PM: 1W, 0S  1PM: 0W, 2S, 2PM, 0W, 0S, 3PM: 0W, 2S","-122.416244745254, 37.7796519047808",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove379,Fulton at Pioneer Plaza,"8AM: 0W, 0S 9AM: 1W, 0S 10AM: 0W, 2S 11AM: 0W, 1S 12PM: 1W, 0S  1PM: 0W, 2S, 2PM, 0W, 0S, 3PM: 0W, 2S","-122.416244745254, 37.7796519047808",05/25/17 06:00 PM,05/25/17 06:10 PM,1
SFMove380,Fulton at Pioneer Plaza,"8am: 1S; 9am:1S (tourists standing at Fulton St., no tour buses yet); 10am: 1W; 11am:1W, 1S; 1-2: 2S; 2-3:3S; 4PM: 0W, 0S; 5PM: 2W, 0S 6PM: 0W, 0S; 7PM: 1W, 0s","-122.416244745254, 37.7796519047808",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove381,Fulton at Pioneer Plaza,"8am: 1S; 9am:1S (tourists standing at Fulton St., no tour buses yet); 10am: 1W; 11am:1W, 1S; 1-2: 2S; 2-3:3S; 4PM: 0W, 0S; 5PM: 2W, 0S 6PM: 0W, 0S; 7PM: 1W, 0s","-122.416244745254, 37.7796519047808",06/07/17 01:00 PM,06/07/17 01:10 PM,1
SFMove382,Fulton at Pioneer Plaza,"8am: 1S; 9am:1S (tourists standing at Fulton St., no tour buses yet); 10am: 1W; 11am:1W, 1S; 1-2: 2S; 2-3:3S; 4PM: 0W, 0S; 5PM: 2W, 0S 6PM: 0W, 0S; 7PM: 1W, 0s","-122.416244745254, 37.7796519047808",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove383,Fulton at Pioneer Plaza,"8am: 1W, 0S; 9am: 0W, 1S; 10am: 0W, 0S; 11am: 1W, 1S; 12pm: 0W, 0S; 1pm: 1W, 2S; 2pm: 0W, 1S; 3pm: 0W, 1S; ","-122.416244745254, 37.7796519047808",05/27/17 03:00 PM,05/27/17 03:10 PM,1
SFMove384,Fulton at Pioneer Plaza,no wheelchairs or strollers from 8:00-12:00; 2 strollers at 1200 hrs; 1 stroller at 1400 hrs; 2 wheelchairs at 1500hrs; 3 wheelchairs and 1 stroller at 1600 hrs; 1 stroller at 1900 hrs;,"-122.416244745254, 37.7796519047808",06/10/17 09:00 AM,06/10/17 09:10 AM,1
SFMove385,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 01:00 PM,06/07/17 01:10 PM,1
SFMove386,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove387,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove388,Hyde at Fulton,"8AM:1W 0S 9AM: 0W, 0S 10AM: 0W, OS 11AM: 0W, 0S 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 1W, 1S 3PM: 1W, 0S 4PM: 0W, 2S 5PM: 0W, 2S 6PM: 0W, 1S  7PM: 0W, 0S","-122.415010929107, 37.7791950556568",05/25/17 09:00 AM,05/25/17 09:10 AM,1
SFMove389,Hyde at Fulton,"8AM:1W 0S 9AM: 0W, 0S 10AM: 0W, OS 11AM: 0W, 0S 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 1W, 1S 3PM: 1W, 0S 4PM: 0W, 2S 5PM: 0W, 2S 6PM: 0W, 1S  7PM: 0W, 0S","-122.415010929107, 37.7791950556568",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove390,Hyde at Fulton,"8AM:1W 0S 9AM: 0W, 0S 10AM: 0W, OS 11AM: 0W, 0S 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 1W, 1S 3PM: 1W, 0S 4PM: 0W, 2S 5PM: 0W, 2S 6PM: 0W, 1S  7PM: 0W, 0S","-122.415010929107, 37.7791950556568",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove391,Hyde at Fulton,"8AM:1W 0S 9AM: 0W, 0S 10AM: 0W, OS 11AM: 0W, 0S 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 1W, 1S 3PM: 1W, 0S 4PM: 0W, 2S 5PM: 0W, 2S 6PM: 0W, 1S  7PM: 0W, 0S","-122.415010929107, 37.7791950556568",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove392,Hyde at Fulton,"8AM:1W 0S 9AM: 0W, 0S 10AM: 0W, OS 11AM: 0W, 0S 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 1W, 1S 3PM: 1W, 0S 4PM: 0W, 2S 5PM: 0W, 2S 6PM: 0W, 1S  7PM: 0W, 0S","-122.415010929107, 37.7791950556568",05/25/17 06:00 PM,05/25/17 06:10 PM,1
SFMove393,Hyde at Fulton,"8AM:1W 0S 9AM: 0W, 0S 10AM: 0W, OS 11AM: 0W, 0S 12PM: 1W, 0S 1PM: 0W, 0S 2PM: 1W, 1S 3PM: 1W, 0S 4PM: 0W, 2S 5PM: 0W, 2S 6PM: 0W, 1S  7PM: 0W, 0S","-122.415010929107, 37.7791950556568",05/25/17 08:00 AM,05/25/17 08:10 AM,1
SFMove394,Hyde at Fulton,"8am: 1W; 0S; 9-10am: 0W, 0S; 11am: 2W, 0S; 12pm: 2W, 0S; 1pm: 1W, 0S; 2pm: 1W, 0S; 3pm: 1W, 0S ","-122.415010929107, 37.7791950556568",05/27/17 11:00 AM,05/27/17 11:10 AM,1
SFMove395,Hyde at Fulton,"8am: 1W; 0S; 9-10am: 0W, 0S; 11am: 2W, 0S; 12pm: 2W, 0S; 1pm: 1W, 0S; 2pm: 1W, 0S; 3pm: 1W, 0S ","-122.415010929107, 37.7791950556568",05/27/17 05:00 PM,05/27/17 05:10 PM,1
SFMove396,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove397,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove398,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove399,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove400,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove401,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove402,Hyde at Fulton,"9am: 2S; 10am: 1W, 3S; 11am: 5S; 12-1:2W,1S; 1-2:3W,3S; 2-3:2S; 3-4:1W,1S; 4PM: 1W, 0S; 5PM-8PM; 0W, 0S","-122.415010929107, 37.7791950556568",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove403,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 03:00 PM,05/25/17 03:10 PM,1
SFMove404,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove405,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 06:00 PM,05/25/17 06:10 PM,1
SFMove406,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 11:00 AM,05/25/17 11:10 AM,1
SFMove407,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 12:00 PM,05/25/17 12:10 PM,1
SFMove408,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove409,Grove at Hyde,"8AM: 1W, 0S 9AM: 0W, 0S, Class Group of 30 included 10AM: 1W, 0S 11AM: 2W, 0S 12PM: 0W, 0S 1PM: 0W, 0S 2PM: 0W, 0S 3PM: 1W, 1S 4PM: 2W, 1S 5PM: 0W, 1S 6PM: 0W, 0S 7PM: 0W, 0S Library foot traffic","-122.416036874055, 37.778744563186",05/25/17 09:00 AM,05/25/17 09:10 AM,1
SFMove410,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove411,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 11:00 AM,06/07/17 11:10 AM,1
SFMove412,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove413,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove414,Grove at Hyde,"8-9am: 0W, 0S; 10am: 0W, 3S; 11am: 2W, 2S; 12pm: 3W, 2S; 1pm: 2W, 2S; 2pm: 3W, 0S; 3pm: 0W, 1S; 4pm: 0W 2S; 5pm: 1W 0S; 6-7pm: 0W 0S (3 skaters; musica at the burger king is nice but a little creepy given the contest, too loud for skaters; ravers, addicts, sellers, psychos, families @ the theater)","-122.416036874055, 37.778744563186",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove415,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove416,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove417,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove418,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 01:00 PM,06/07/17 01:10 PM,1
SFMove419,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove420,Grove at Hyde,"12-1:1W,1S;1-2:1w; 3-4:2w; 4PM: 2W, 0S; 5PM: 1W, 0S; 6PM: 0W, 0S; 7PM: 0W, 1S","-122.416036874055, 37.778744563186",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove421,Grove at Hyde,1 stroller at 10:00; 3 wheelchairs and 1 stroller at 11:00; 1 wheelchair and 1 stroller at 1200 hrs; 1 wheelchair at 1300 hrs; 1 stroller at 1400 hrs; 2 wheelchair and 1 stroller at 1500 hrs; 2 wheelchairs and 2 strollers at 1600 hrs; 3 wheelchairs at 1700 hrs; 3 wheelchairs at 1800 hrs,"-122.416036874055, 37.778744563186",06/10/17 07:00 PM,06/10/17 07:10 PM,1
SFMove422,UN Plaza Street,"8am: W & S not recorded due to volune; 9am: 2W, 5S; 10am: 2W, 7S; 11am: 1W, 16S; 12-1:4w,5s; 1-2:4w,2s; 2-3:4w,9s; 3-4:1w,1s; 4PM: 2W, 0S; 5PM: 3W, 3S; 6PM: 3W, 0S; 7PM: 2W, 2S","-122.414434254169, 37.7798946380547",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove423,UN Plaza Street,,"-122.414434254169, 37.7798946380547",05/25/17 09:00 AM,05/25/17 09:10 AM,1
SFMove424,UN Plaza Street,,"-122.414434254169, 37.7798946380547",05/25/17 10:00 AM,05/25/17 10:10 AM,1
SFMove425,UN Plaza Street,No data,"-122.414434254169, 37.7798946380547",05/25/17 03:00 PM,05/25/17 03:10 PM,1
SFMove426,UN Plaza Street,,"-122.414434254169, 37.7798946380547",05/25/17 01:00 PM,05/25/17 01:10 PM,1
SFMove427,UN Plaza Street,,"-122.414434254169, 37.7798946380547",05/25/17 08:00 AM,05/25/17 08:10 AM,1
SFMove428,UN Plaza Street,No data for 15:00,"-122.414434254169, 37.7798946380547",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove429,UN Plaza Street,No data for 15:00,"-122.414434254169, 37.7798946380547",05/25/17 06:00 PM,05/25/17 06:10 PM,1
SFMove430,UN Plaza Street,"8am: W & S not recorded due to volune; 9am: 2W, 5S; 10am: 2W, 7S; 11am: 1W, 16S; 12-1:4w,5s; 1-2:4w,2s; 2-3:4w,9s; 3-4:1w,1s; 4PM: 2W, 0S; 5PM: 3W, 3S; 6PM: 3W, 0S; 7PM: 2W, 2S","-122.414434254169, 37.7798946380547",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove431,UN Plaza Street,No data for 15:00,"-122.414434254169, 37.7798946380547",05/25/17 05:00 PM,05/25/17 05:10 PM,1
SFMove432,UN Plaza Street,No data for 15:00,"-122.414434254169, 37.7798946380547",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove433,UN Plaza Street,,"-122.414434254169, 37.7798946380547",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove434,UN Plaza Street,"8am: W & S not recorded due to volune; 9am: 2W, 5S; 10am: 2W, 7S; 11am: 1W, 16S; 12-1:4w,5s; 1-2:4w,2s; 2-3:4w,9s; 3-4:1w,1s; 4PM: 2W, 0S; 5PM: 3W, 3S; 6PM: 3W, 0S; 7PM: 2W, 2S","-122.414434254169, 37.7798946380547",06/07/17 10:00 AM,06/07/17 10:10 AM,1
SFMove435,UN Plaza Street,"8am: W & S not recorded due to volune; 9am: 2W, 5S; 10am: 2W, 7S; 11am: 1W, 16S; 12-1:4w,5s; 1-2:4w,2s; 2-3:4w,9s; 3-4:1w,1s; 4PM: 2W, 0S; 5PM: 3W, 3S; 6PM: 3W, 0S; 7PM: 2W, 2S","-122.414434254169, 37.7798946380547",06/07/17 09:00 AM,06/07/17 09:10 AM,1
SFMove436,UN Plaza Street,"8am: W & S not recorded due to volune; 9am: 2W, 5S; 10am: 2W, 7S; 11am: 1W, 16S; 12-1:4w,5s; 1-2:4w,2s; 2-3:4w,9s; 3-4:1w,1s; 4PM: 2W, 0S; 5PM: 3W, 3S; 6PM: 3W, 0S; 7PM: 2W, 2S","-122.414434254169, 37.7798946380547",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove437,UN Plaza Street,"12PM: 2S 1PM: 1S; 2PM: 2S; 3PM: 1W, 1S; 4pm: 1W 0S; 5-7pm: 0W 0S; ","-122.414434254169, 37.7798946380547",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove438,UN Plaza Street,"12PM: 2S 1PM: 1S; 2PM: 2S; 3PM: 1W, 1S; 4pm: 1W 0S; 5-7pm: 0W 0S; ","-122.414434254169, 37.7798946380547",05/27/17 04:00 PM,05/27/17 04:10 PM,1
SFMove439,Civic Center crossing at Fulton Street,"89am: 2S; 10am: 1W, 2S; 11am: 1W, 3S; 12-1: 3S; 1-2: 1W,1S; 2-3: 3W, 6 pets; 3-4: 1W,2S, 1 pet; 4PM: 0W, 0S; 5PM: 0W, 0S; 6PM: 0W, 1S; 7PM: 0W, 0S","-122.41684153676, 37.7795787666528",06/07/17 03:00 PM,06/07/17 03:10 PM,1
SFMove440,UN Plaza Street,2 strollers at 11:00; 2 strollers at 1300 hrs; 1 wheelchair at 1500 hrs; 1 wheelchair at 1600 hrs; 3 strollers at 1700 hrs; 1 wheelchart at 1800 hrs; 1 stroller at 1900 hrs,"-122.414434254169, 37.7798946380547",06/10/17 01:00 PM,06/10/17 01:10 PM,1
SFMove441,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/17 08:00 AM,06/07/17 08:10 AM,1
SFMove442,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 12:00 PM,05/25/17 12:10 PM,1
SFMove443,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 08:00 AM,05/25/17 08:10 AM,1
SFMove444,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 09:00 AM,05/25/17 09:10 AM,1
SFMove445,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 10:00 AM,05/25/17 10:10 AM,1
SFMove446,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 11:00 AM,05/25/17 11:10 AM,1
SFMove447,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 01:00 PM,05/25/17 01:10 PM,1
SFMove448,Leavenworth at UN Plaza,,"-122.413652390241, 37.7805592358459",05/25/17 02:00 PM,05/25/17 02:10 PM,1
SFMove449,Leavenworth at UN Plaza,No data for Hour 4,"-122.413652390241, 37.7805592358459",05/25/17 03:00 PM,05/25/17 03:10 PM,1
SFMove450,Leavenworth at UN Plaza,No data for 15:00,"-122.413652390241, 37.7805592358459",05/25/17 04:00 PM,05/25/17 04:10 PM,1
SFMove451,Leavenworth at UN Plaza,No data for 15:00,"-122.413652390241, 37.7805592358459",05/25/17 05:00 PM,05/25/17 05:10 PM,1
SFMove452,Leavenworth at UN Plaza,No data for 15:00,"-122.413652390241, 37.7805592358459",05/25/17 06:00 PM,05/25/17 06:10 PM,1
SFMove453,Leavenworth at UN Plaza,No data for 15:00,"-122.413652390241, 37.7805592358459",05/25/17 07:00 PM,05/25/17 07:10 PM,1
SFMove454,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",09/22/17 07:00 PM,09/22/17 07:10 PM,1
SFMove455,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/17 12:00 PM,06/07/17 12:10 PM,1
SFMove456,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove457,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/17 02:00 PM,06/07/17 02:10 PM,1
SFMove458,Van Ness at Grove,"8 am: 0W, 0S; 9 am: 1W, 0S; 10-11 am 0W, 0S; 4PM-7PM: 0W, 0S 8PM: 0W, 1S","-122.419859021902, 37.7778849101824",06/07/17 05:00 PM,06/07/17 05:10 PM,1
SFMove459,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/16 04:00 PM,06/07/16 04:10 PM,1
SFMove460,Leavenworth at UN Plaza,"8am: 1W, 4S; 9am: 0W, 0S; 10am: 0W, 2S; 11am: 1W, 0S: 12-1:1w,; 1-2:2w,1s; 2-3:3w,1s; 3-4:4w; surveyor forgot to record 4pm-5pm; 6pm: 3W 0S; 7pm: 1W, 1S","-122.413652390241, 37.7805592358459",06/07/17 06:00 PM,06/07/17 06:10 PM,1
SFMove461,Grove at Van Ness,"9AM: 1S, 1 bike on sidewalk; 10AM: 1S, one bike on sidewalk; 12PM: 3S, 2PM: 1S, 1 bike on sidewalk; 3PM: graduation ceremony at this time 4PM: 1S","-122.420403510332, 37.7781477889698",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove462,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 12:00 PM,05/27/17 12:10 PM,1
SFMove463,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 09:00 AM,05/27/17 09:10 AM,1
SFMove464,Civic Center crossing at Fulton Street,"89am: 2S; 10am: 1W, 2S; 11am: 1W, 3S; 12-1: 3S; 1-2: 1W,1S; 2-3: 3W, 6 pets; 3-4: 1W,2S, 1 pet; 4PM: 0W, 0S; 5PM: 0W, 0S; 6PM: 0W, 1S; 7PM: 0W, 0S","-122.41684153676, 37.7795787666528",06/07/17 12:00 PM,06/07/17 12:10 PM,1
SFMove465,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 01:00 PM,05/27/17 01:10 PM,1
SFMove466,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 10:00 AM,05/27/17 10:10 AM,1
SFMove467,Memorial Court,"8AM-12PM: 0W, 0S; 12PM: 1W; 3PM: Grad rush for SFSU; 4PM: 2S. ","-122.420607358217, 37.7791134370415",05/27/17 04:00 PM,05/27/17 04:10 PM,1
